success,rt,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response,slider_start,itemID,condition,tag,accuracy,participant_id,ctime
NA,1807,html-button-response,36,555138,0.0-1.0-0.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,8143,html-button-response,37,563282,0.0-1.0-1.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>It's a lie that the defense lawyer's closing statement made an impact in this case.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,11871,html-slider-response,38,575154,0.0-1.0-2.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>It's a lie that the defense lawyer's closing statement made an impact in this case.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and the jury foreperson explained why not.</p></div>
            </div>",83,50,6,lie,whynot,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,12951,html-button-response,39,588106,0.0-1.0-0.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,8424,html-button-response,40,596531,0.0-1.0-1.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>The musicians stopped playing very famous pieces. Like the pianists really played Beethoven sonatas at the competition.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,11934,html-slider-response,41,608466,0.0-1.0-2.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>The musicians stopped playing very famous pieces. Like the pianists really played Beethoven sonatas at the competition.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the violinists.</p></div>
            </div>",92,50,8,like,neither,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,2599,html-button-response,42,611066,0.0-1.0-0.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,4951,html-button-response,43,616018,0.0-1.0-1.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the pharmacists discussed potential side effects of the medicine at the conference.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5703,html-slider-response,44,621722,0.0-1.0-2.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the pharmacists discussed potential side effects of the medicine at the conference.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the association of medical doctors.</p></div>
            </div>",100,50,15,notbelieve,neither,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,3095,html-button-response,45,624818,0.0-1.0-0.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,11239,html-button-response,46,636058,0.0-1.0-1.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>The member states were not willing to make concrete commitments. As if the delegates really narrowed down possible target dates in the final resolution.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,12896,html-slider-response,47,648954,0.0-1.0-2.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>The member states were not willing to make concrete commitments. As if the delegates really narrowed down possible target dates in the final resolution.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the chair of the session.</p></div>
            </div>",100,50,3,asif,neither,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,2359,html-button-response,48,651314,0.0-1.0-0.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5479,html-button-response,49,656794,0.0-1.0-1.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my view that the guests at our yearly banquet received champagne as an aperitif.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,7359,html-slider-response,50,664154,0.0-1.0-2.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my view that the guests at our yearly banquet received champagne as an aperitif.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the organizers.</p></div>
            </div>",52,50,14,notview,neither,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,1447,html-button-response,51,665602,0.0-1.0-0.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,7287,html-button-response,52,672890,0.0-1.0-1.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the public universities had to follow the new tax laws.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,9272,html-slider-response,53,682162,0.0-1.0-2.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the public universities had to follow the new tax laws.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even the proficatble ones.</p></div>
            </div>",93,50,13,notfeeling,noteven,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,37842,survey,54,720044,0.0-2.0-0.0,NA,"{""P0_Q0"":null,""age"":""37"",""gender"":""female"",""language"":""no"",""amE"":""yes"",""comments"":""""}",NA,NA,NA,NA,[],4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
TRUE,4952,fullscreen,0,5971,0.0-0.0-0.0,NA,NA,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,162804,html-button-response,1,168783,0.0-0.0-1.0,"<p style='text-align:left'>In this experiment, you will read short conversations between two people. The first person always makes a statement, and the second responds to the first. We ask you to rate how natural the response to the statement is, on a slider from 'totally unnatural' to 'totally natural'.</p>          <p style='text-align:left'>In rating the responses, you should consider whether you might use these sentences or whether you think others might use them. There are no right or wrong answers here beyond your own intuition. You should answer each question as quickly as you can, but without rushing. Don't worry, this will be easy, and you will get a chance to practice this.</p>          <p style='text-align:left'> At the end of the experiment, we ask you some demographic questions (age, gender, native language).</p>          <h4>Consent to participate:</h4>          <p style='text-align:left' font size=""1""> By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. Participation in this study should not consume more than 5 minutes of your time, and there are no risks or discomforts expected to result from participation. You are free to withdraw from this experiment at any time without penalty. Your data will be collected and treated anonymously and confidentially. It may be used for any subsequent data analysis and / or publication of results based on this experiment, and stored in electronic format indefinitely. If you have any questions, you may contact the requester through Prolific's platform, or directly at ac140440@uni-stuttgart.de.</p>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,18517,html-button-response,2,187305,0.0-0.0-2.0-0.0,"<p style='text-align:left'>Okay, so let's start with our practice round. You will see a picture showing a situation where there is an imagined conversation between two people, and a sentence that describes the context of the conversation.</p>            <p style='text-align:left'> You should read the sentence and then press continue. Let's try it out.</p>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,19667,html-button-response,3,206974,0.0-0.0-2.0-1.0,<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p>,0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,28855,html-button-response,4,235834,0.0-0.0-2.0-2.0,"<p style='text-align:left'>Then, you will see the first part of the conversation. It will show up as a statement in the first speech bubble.</p>            <p style='text-align:left'> As before, just read this statement, and press continue.</p>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,15053,html-button-response,5,250890,0.0-0.0-2.0-3.0,<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p><div id='initiative' class='utterance'><p>The dentists in this town didn't charge the private patients a lot of money last year.</p></div>,0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,17874,html-button-response,6,268767,0.0-0.0-2.0-4.0,"<p style='text-align:left'>Finally, you will read the response. Now, you will be asked to give a rating of how natural the response sounds as a reaction to the first statement.</p>            <p style='text-align:left'> Read the response, adjust the slider to reflect how natural the sentence sounds to you, and then press continue.</p>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,25344,html-slider-response,7,294113,0.0-0.0-2.0-5.0,"<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p><div id='initiative' class='utterance'><p>The dentists in this town didn't charge the private patients a lot of money last year.</p></div><div id='response' class='utterance'><p>Yeah, not even the most greedy ones.</p></div>",80,50,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,3961,html-button-response,8,298076,0.0-0.0-2.0-6.0,"<p style='text-align:left'>Great, this is what you will be doing in the study. Let's begin.</p>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,5320,html-button-response,9,303402,0.0-1.0-0.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,22272,html-button-response,10,325678,0.0-1.0-1.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
              <div id=""initiative"" class=""utterance""><p>Our catering company has worse service every time. Like the guests at our yearly banquet really received champagne as an aperitif.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,28408,html-slider-response,11,354090,0.0-1.0-2.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.006.jpeg>
              <p id=""context"">Two event organizers are talking about a recent fundraiser.</p>
              <div id=""initiative"" class=""utterance""><p>Our catering company has worse service every time. Like the guests at our yearly banquet really received champagne as an aperitif.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the organizers.</p></div>
            </div>",5,50,14,like,neither,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,4796,html-button-response,12,358889,0.0-1.0-0.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8690,html-button-response,13,367581,0.0-1.0-1.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the students in my class improved their grades this semester.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,16097,html-slider-response,14,383681,0.0-1.0-2.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the students in my class improved their grades this semester.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even after extensive tutoring.</p></div>
            </div>",0,50,5,think,noteven,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7680,html-button-response,15,391363,0.0-1.0-0.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8018,html-button-response,16,399383,0.0-1.0-1.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the delegates narrowed down possible target dates in the final resolution.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,13520,html-slider-response,17,412906,0.0-1.0-2.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the delegates narrowed down possible target dates in the final resolution.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the chair of the session.</p></div>
            </div>",78,50,3,disagree,neither,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8254,html-button-response,18,421163,0.0-1.0-0.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8450,html-button-response,19,429615,0.0-1.0-1.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
              <div id=""initiative"" class=""utterance""><p>It's a lie that the new daytime drama on TV grew its viewership last month.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7721,html-slider-response,20,437340,0.0-1.0-2.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
              <div id=""initiative"" class=""utterance""><p>It's a lie that the new daytime drama on TV grew its viewership last month.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even among their target audience.</p></div>
            </div>",100,50,9,lie,noteven,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,5050,html-button-response,21,442392,0.0-1.0-0.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,20020,html-button-response,22,462414,0.0-1.0-1.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I bet some of our colleagues are involved in the cover-up. As if the reporters really interviewed the whistleblowers this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,22339,html-slider-response,23,484755,0.0-1.0-2.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I bet some of our colleagues are involved in the cover-up. As if the reporters really interviewed the whistleblowers this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and we can only guess why not.</p></div>
            </div>",20,50,10,asif,whynot,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,10183,html-button-response,24,494940,0.0-1.0-0.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,9418,html-button-response,25,504360,0.0-1.0-1.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my view that the warehouse crew received benefits in this period.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,25647,html-slider-response,26,530010,0.0-1.0-2.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my view that the warehouse crew received benefits in this period.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the office workers.</p></div>
            </div>",6,50,4,notview,neither,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8851,html-button-response,27,538864,0.0-1.0-0.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,10138,html-button-response,28,549004,0.0-1.0-1.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the home team didn't warm up their muscles before the game.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7515,html-slider-response,29,556520,0.0-1.0-2.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the home team didn't warm up their muscles before the game.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the other team.</p></div>
            </div>",95,50,11,thinknot,neither,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,3630,html-button-response,30,560152,0.0-1.0-0.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7241,html-button-response,31,567397,0.0-1.0-1.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the pharmacists discussed potential side effects of the medicine at the conference.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8218,html-slider-response,32,575617,0.0-1.0-2.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two medical researchers are discussing what happened at a recent conference.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the pharmacists discussed potential side effects of the medicine at the conference.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even after they were pointed out publicly.</p></div>
            </div>",100,50,15,doubt,noteven,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7135,html-button-response,33,582754,0.0-1.0-0.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,10357,html-button-response,34,593113,0.0-1.0-1.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the volunteers performed many administrative tasks this month.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,16021,html-slider-response,35,609136,0.0-1.0-2.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the volunteers performed many administrative tasks this month.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and I'm left wondering why not.</p></div>
            </div>",71,50,2,notopinion,whynot,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,3620,html-button-response,36,612758,0.0-1.0-0.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7840,html-button-response,37,620602,0.0-1.0-1.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the defense lawyer's closing statement made an impact in this case.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,6275,html-slider-response,38,626880,0.0-1.0-2.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the defense lawyer's closing statement made an impact in this case.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the testimonies.</p></div>
            </div>",100,50,6,notbelieve,neither,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,7039,html-button-response,39,633924,0.0-1.0-0.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,4966,html-button-response,40,638892,0.0-1.0-1.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
              <div id=""initiative"" class=""utterance""><p>You're wrong that the coal miners talked to the press this week.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,9982,html-slider-response,41,648878,0.0-1.0-2.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
              <div id=""initiative"" class=""utterance""><p>You're wrong that the coal miners talked to the press this week.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even after many requests.</p></div>
            </div>",100,50,12,wrong,noteven,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,4544,html-button-response,42,653425,0.0-1.0-0.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,11283,html-button-response,43,664710,0.0-1.0-1.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the public universities had to follow the new tax laws.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
